Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
5635, 1A, BBa_K314110, pSB1C3, --, OK, , Translational_Unit,1, iGEM10_Washington, , , , Confirmed(A), ," ""f1 origin""", 
5635, 1B, BBa_K731722, pSB1C3, --, OK, , Terminator,1, iGEM12_TRENTO, , , , Confirmed(A), ," ""T1 terminator from  E. coli rrnB""", 
5635, 1C, BBa_K398326, pSB1C3, --, OK," ""#1 - 520 ng""", Regulatory,1, iGEM10_TU_Delft, , , , Confirmed(A), ," ""Promoter of the CaiF protein""", 
5635, 1D, BBa_K731722, pSB1C3, --, OK," ""I was not able to remove this line from the list. It is the same sample as #21""", Terminator,1, iGEM12_TRENTO, , , , Confirmed(A), ," ""T1 terminator from  E. coli rrnB""", 
5635, 1E, BBa_K398331, pSB1C3, --, OK," ""#2 - 990 ng""", Measurement,5, iGEM10_TU_Delft, , , , Confirmed(A), ," ""pCaiF-B0032 measurement device""", 
5635, 1F, BBa_K808025, pSB1C3, --, OK," ""may be toxic for gramm negativ bacteria due to lipase activity if its expressed into perplasma or surface expressed""", Coding,1, iGEM12_TU_Darmstadt, , , , Confirmed(A), ," ""FsC: Cutinase PET cleaving enzyme""", 
5635, 1G, BBa_K314100, pSB1C3, --, OK, , Composite,3, iGEM10_Washington, , , , Confirmed(A), ," ""High constitutive expression cassette""", 
5635, 1H, BBa_K808001, pSB1C3, --, OK, , Coding,1, iGEM12_TU_Darmstadt, , , , Confirmed(A), ," ""tphC: terephtalate periplasmatic binding proteine of the tripartite transporter family""", 
5635, 1I, BBa_K314101, pSB1C3, --, OK, , Composite,3, iGEM10_Washington, , , , Confirmed(A), ," ""Low constitutive expression cassette""", 
5635, 1J, BBa_K808003, pSB1C3, --, OK, , Coding,1, iGEM12_TU_Darmstadt, , , , Confirmed(A), ," ""tctB_162: small subunit B1 of the tripartite tricarboxylate transporter family""", 
5635, 1K, BBa_K314201, pSB1C3, --, OK, , Coding,1, iGEM10_Washington, , , , Confirmed(A), ," ""Antitoxin Tsi2""", 
5635, 1L, BBa_K808010, pSB1C3, --, OK, , Coding,1, iGEM12_TU_Darmstadt, , , , Inconsistent(A), ," ""tphB: reaction from DCD to protocatechuate""", 
5635, 1M, BBa_K314202, pSB1C3, --, OK, , Coding,1, iGEM10_Washington, , , , Confirmed(A), ," ""Toxin+ Antitoxin-Tse2 + Tsi2""", 
5635, 1N, BBa_K808011, pSB1C3, --, OK, , Coding,1, iGEM12_TU_Darmstadt, , , , Inconsistent(A), ," ""tphA1: reduces the tphA2A3 complex""", 
5635, 1O, BBa_K346002, pSB1C3, --, OK," ""PmerT promoter""", Regulatory,1, iGEM10_Peking, , , , Confirmed(A), ," ""PmerT promoter (mercury-responsive)""", 
5635, 1P, BBa_K808013, pSB1C3, --, OK, , Coding,1, iGEM12_TU_Darmstadt, , , , Confirmed(A), ," ""tphA3: Catalyzes together with tphA2 TPA to DCD""", 
5635, 2A, BBa_K548000, pSB1C3, --, OK, , Signalling,1, iGEM11_Penn, , , , Confirmed(A), ," ""Humanized Aequorin """, 
5635, 2B, BBa_K325210, pSB1C3, --, OK, , Reporter,1, , , , , Long part(A), ," ""Red Firefly Luciferase and LRE<BR><i>L. Cruciata<BR>(E. coli optimised)</i>""", 
5635, 2C, BBa_K648028, pSB1C3, --, OK, , Coding,1, iGEM11_Penn_State, , , , Confirmed(A), ," ""Cro  Lamda Repressor which activates the lytic cycle""", 
5635, 2D, BBa_K325219, pSB1C3, --, OK, , Generator,2, , , , , Long part(A), ," ""Red Firefly Luciferase and LRE (under pBAD)<BR><i>L. Cruciata<BR>(E. coli optimised)</i>""", 
5635, 2E, BBa_K648029, pSB1C3, --, OK, , Coding,1, iGEM11_Penn_State, , , , Confirmed(A), ," ""OR  operating region for Lambda switch""", 
5635, 2F, BBa_K325108, pSB1C3, --, OK, , Generator,2, , , , , Long part(A), ," ""EPIC Firefly Luciferase (under pBAD)<BR><i>P. Pyralis<BR>(E. coli optimised)</i>""", 
5635, 2G, BBa_K530015, pSB1C3, --, OK, , Regulatory,1, iGEM11_Johns_Hopkins, , , , Confirmed(A), ," ""FCY2 Yeast Promoter""", 
5635, 2H, BBa_K325209, pSB1C3, --, OK, , Generator,1, , , , , Long part(A), ," ""Green Firefly Luciferase and LRE (under pBAD)<BR><i>L. Cruciata<BR>(E. coli optimised)</i>""", 
5635, 2I, BBa_K530019, pSB1C3, --, OK, , Terminator,1, iGEM11_Johns_Hopkins, , , , Confirmed(A), ," ""HHO1 Yeast UTR""", 
5635, 2J, BBa_K325259, pSB1C3, --, OK, , Generator,1, , , , , Long part(A), ," ""Yellow Firefly Luciferase (under pBAD)<BR><i>L. Cruciata<BR>(E. coli optimised)</i>""", 
5635, 2K, BBa_K530025, pSB1C3, --, OK, , Coding,1, iGEM11_Johns_Hopkins, , , , Single error(A), ," ""Vtc2""", 
5635, 2L, BBa_K325903, pSB1C3, --, OK, , Generator,1, , , , , Long part(A), ," ""luxEG <BR><i>V. Fischeri<BR>(E. coli optimised)</i>""", 
